Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita,Informazioni
20,Sardegna,Maschi e femmine,111,0,0,710.14850,0,0.2842895,0.890,s
20,Sardegna,Maschi e femmine,112,0,0,734.89969,0,0.2602562,0.847,s
20,Sardegna,Maschi e femmine,113,0,0,758.01673,0,0.2378052,0.808,s
20,Sardegna,Maschi e femmine,114,0,0,779.46069,0,0.2169683,0.774,s
20,Sardegna,Maschi e femmine,115,0,0,799.22389,0,0.1977495,0.745,s
20,Sardegna,Maschi e femmine,116,0,0,817.32492,0,0.1801304,0.718,s
20,Sardegna,Maschi e femmine,117,0,0,833.79981,0,0.1640759,0.695,s
20,Sardegna,Maschi e femmine,118,0,0,848.70596,0,0.1495328,0.675,s
20,Sardegna,Maschi e femmine,119,0,0,862.10811,0,0.1364405,0.658,s
20,Sardegna,Maschi,0,100000,200,1.99630,99812,0.9998034,79.561,s
20,Sardegna,Maschi,1,99800,16,0.15724,99793,0.9998430,78.719,s
20,Sardegna,Maschi,2,99785,16,0.15677,99777,0.9998472,77.732,s
20,Sardegna,Maschi,3,99769,15,0.14888,99762,0.9998593,76.744,s
20,Sardegna,Maschi,4,99754,13,0.13261,99748,0.9998816,75.755,s
20,Sardegna,Maschi,5,99741,10,0.10428,99736,0.9999147,74.765,s
20,Sardegna,Maschi,6,99731,7,0.06639,99727,0.9999473,73.773,s
20,Sardegna,Maschi,7,99724,4,0.03894,99722,0.9999664,72.778,s
20,Sardegna,Maschi,8,99720,3,0.02835,99719,0.9999686,71.780,s
20,Sardegna,Maschi,9,99717,3,0.03447,99716,0.9999606,70.782,s
20,Sardegna,Maschi,10,99714,4,0.04435,99712,0.9999481,69.785,s
20,Sardegna,Maschi,11,99709,6,0.05941,99706,0.9999292,68.788,s
20,Sardegna,Maschi,12,99703,8,0.08219,99699,0.9999024,67.792,s
20,Sardegna,Maschi,13,99695,11,0.11298,99690,0.9998677,66.798,s
20,Sardegna,Maschi,14,99684,15,0.15164,99676,0.9998221,65.805,s
20,Sardegna,Maschi,15,99669,20,0.20426,99659,0.9997563,64.815,s
20,Sardegna,Maschi,16,99649,28,0.28325,99634,0.9996599,63.828,s
20,Sardegna,Maschi,17,99620,40,0.39702,99601,0.9995473,62.846,s
20,Sardegna,Maschi,18,99581,51,0.50842,99555,0.9994680,61.871,s
20,Sardegna,Maschi,19,99530,55,0.55559,99502,0.9994542,60.902,s
20,Sardegna,Maschi,20,99475,53,0.53595,99448,0.9994862,59.936,s
20,Sardegna,Maschi,21,99421,49,0.49163,99397,0.9995074,58.967,s
20,Sardegna,Maschi,22,99373,49,0.49362,99348,0.9994831,57.996,s
20,Sardegna,Maschi,23,99324,54,0.54013,99297,0.9994356,57.025,s
20,Sardegna,Maschi,24,99270,58,0.58872,99241,0.9994073,56.055,s
20,Sardegna,Maschi,25,99211,59,0.59673,99182,0.9994305,55.088,s
20,Sardegna,Maschi,26,99152,54,0.54216,99125,0.9994780,54.120,s
20,Sardegna,Maschi,27,99099,50,0.50178,99074,0.9994959,53.150,s
20,Sardegna,Maschi,28,99049,50,0.50648,99024,0.9994776,52.176,s
20,Sardegna,Maschi,29,98999,53,0.53824,98972,0.9994418,51.202,s
20,Sardegna,Maschi,30,98945,57,0.57819,98917,0.9994037,50.229,s
20,Sardegna,Maschi,31,98888,61,0.61443,98858,0.9993703,49.258,s
20,Sardegna,Maschi,32,98827,64,0.64494,98795,0.9992975,48.288,s
20,Sardegna,Maschi,33,98764,75,0.76018,98726,0.9991900,47.319,s
20,Sardegna,Maschi,34,98689,85,0.85988,98646,0.9991031,46.355,s
20,Sardegna,Maschi,35,98604,92,0.93402,98558,0.9990186,45.394,s
20,Sardegna,Maschi,36,98512,101,1.02883,98461,0.9989405,44.436,s
20,Sardegna,Maschi,37,98410,107,1.09016,98357,0.9988895,43.481,s
20,Sardegna,Maschi,38,98303,111,1.13081,98247,0.9988267,42.528,s
20,Sardegna,Maschi,39,98192,119,1.21587,98132,0.9986940,41.576,s
20,Sardegna,Maschi,40,98072,137,1.39615,98004,0.9985211,40.626,s
20,Sardegna,Maschi,41,97935,153,1.56171,97859,0.9983860,39.682,s
20,Sardegna,Maschi,42,97783,163,1.66634,97701,0.9983158,38.743,s
20,Sardegna,Maschi,43,97620,166,1.70203,97537,0.9982717,37.807,s
20,Sardegna,Maschi,44,97453,171,1.75471,97368,0.9981841,36.871,s
20,Sardegna,Maschi,45,97282,183,1.87727,97191,0.9980277,35.935,s
20,Sardegna,Maschi,46,97100,201,2.06757,96999,0.9978504,35.001,s
20,Sardegna,Maschi,47,96899,216,2.23179,96791,0.9977572,34.073,s
20,Sardegna,Maschi,48,96683,218,2.25382,96574,0.9976533,33.148,s
20,Sardegna,Maschi,49,96465,235,2.43984,96347,0.9973864,32.222,s
20,Sardegna,Maschi,50,96230,268,2.78776,96095,0.9969639,31.299,s
20,Sardegna,Maschi,51,95961,315,3.28517,95804,0.9964738,30.385,s
20,Sardegna,Maschi,52,95646,360,3.76804,95466,0.9959851,29.484,s
20,Sardegna,Maschi,53,95286,406,4.26264,95083,0.9955666,28.593,s
20,Sardegna,Maschi,54,94879,437,4.60492,94661,0.9951509,27.714,s
20,Sardegna,Maschi,55,94443,481,5.09439,94202,0.9945617,26.840,s
20,Sardegna,Maschi,56,93961,543,5.78399,93690,0.9939186,25.974,s
20,Sardegna,Maschi,57,93418,596,6.38048,93120,0.9934289,25.123,s
20,Sardegna,Maschi,58,92822,628,6.76288,92508,0.9930880,24.281,s
20,Sardegna,Maschi,59,92194,651,7.06212,91869,0.9928241,23.443,s
20,Sardegna,Maschi,60,91543,667,7.29058,91209,0.9924048,22.606,s
20,Sardegna,Maschi,61,90876,718,7.90208,90517,0.9913467,21.768,s
20,Sardegna,Maschi,62,90158,848,9.41052,89733,0.9899580,20.938,s
20,Sardegna,Maschi,63,89309,954,10.67952,88832,0.9886117,20.132,s
20,Sardegna,Maschi,64,88355,1070,12.10465,87821,0.9873270,19.344,s
20,Sardegna,Maschi,65,87286,1156,13.24829,86708,0.9864384,18.575,s
20,Sardegna,Maschi,66,86129,1195,13.87908,85532,0.9854721,17.817,s
20,Sardegna,Maschi,67,84934,1290,15.18587,84289,0.9840063,17.061,s
20,Sardegna,Maschi,68,83644,1406,16.81391,82941,0.9822655,16.316,s
20,Sardegna,Maschi,69,82238,1535,18.67074,81470,0.9803180,15.587,s
20,Sardegna,Maschi,70,80702,1672,20.71241,79867,0.9779431,14.874,s
20,Sardegna,Maschi,71,79031,1852,23.42992,78105,0.9757821,14.178,s
20,Sardegna,Maschi,72,77179,1931,25.02479,76213,0.9743711,13.506,s
20,Sardegna,Maschi,73,75248,1975,26.24857,74260,0.9731952,12.840,s
20,Sardegna,Maschi,74,73273,2006,27.37607,72270,0.9709190,12.172,s
20,Sardegna,Maschi,75,71267,2197,30.83388,70168,0.9678733,11.501,s
20,Sardegna,Maschi,76,69069,2311,33.46058,67914,0.9641001,10.851,s
20,Sardegna,Maschi,77,66758,2565,38.42366,65476,0.9596681,10.209,s
20,Sardegna,Maschi,78,64193,2716,42.31637,62835,0.9548578,9.597,s
20,Sardegna,Maschi,79,61477,2957,48.09280,59998,0.9496172,8.999,s
20,Sardegna,Maschi,80,58520,3089,52.78853,56976,0.9440358,8.429,s
20,Sardegna,Maschi,81,55431,3288,59.31682,53787,0.9373373,7.871,s
20,Sardegna,Maschi,82,52143,3453,66.21958,50416,0.9298072,7.335,s
20,Sardegna,Maschi,83,48690,3625,74.44772,46878,0.9218188,6.820,s
20,Sardegna,Maschi,84,45065,3705,82.21493,43213,0.9127129,6.328,s
20,Sardegna,Maschi,85,41360,3839,92.81371,39441,0.9011808,5.851,s
20,Sardegna,Maschi,86,37521,3956,105.43920,35543,0.8884681,5.398,s
20,Sardegna,Maschi,87,33565,3972,118.34263,31579,0.8754112,4.975,s
20,Sardegna,Maschi,88,29593,3897,131.67332,27645,0.8598915,4.576,s
20,Sardegna,Maschi,89,25696,3850,149.82269,23771,0.8424041,4.194,s
20,Sardegna,Maschi,90,21846,3643,166.73899,20025,0.8220318,3.845,s
20,Sardegna,Maschi,91,18204,3485,191.44443,16461,0.7972425,3.514,s
20,Sardegna,Maschi,92,14719,3190,216.74926,13124,0.7687759,3.228,s
20,Sardegna,Maschi,93,11528,2879,249.70460,10089,0.7459581,2.983,s
20,Sardegna,Maschi,94,8650,2247,259.82272,7526,0.7355543,2.810,s
20,Sardegna,Maschi,95,6402,1733,270.69137,5536,0.7220296,2.620,s
20,Sardegna,Maschi,96,4669,1345,287.95119,3997,0.6975322,2.407,s
20,Sardegna,Maschi,97,3325,1073,322.85483,2788,0.6603043,2.178,s
20,Sardegna,Maschi,98,2251,821,364.56621,1841,0.6211954,1.979,s
20,Sardegna,Maschi,99,1431,574,401.21189,1144,0.5885885,1.827,s
20,Sardegna,Maschi,100,857,367,428.44536,673,0.5688184,1.716,s
20,Sardegna,Maschi,101,490,213,435.96903,383,0.5519769,1.628,s
20,Sardegna,Maschi,102,276,130,469.39430,211,0.5188615,1.500,s
20,Sardegna,Maschi,103,147,74,503.27196,110,0.4854329,1.385,s
20,Sardegna,Maschi,104,73,39,537.30611,53,0.4519768,1.281,s
20,Sardegna,Maschi,105,34,19,571.18563,24,0.4187851,1.189,s
20,Sardegna,Maschi,106,14,9,604.60316,10,0.3861438,1.106,s
20,Sardegna,Maschi,107,6,4,637.25818,4,0.3543257,1.032,s
20,Sardegna,Maschi,108,2,1,668.87563,1,0.3235799,0.966,s
20,Sardegna,Maschi,109,1,0,699.20469,0,0.2941291,0.908,s
20,Sardegna,Maschi,110,0,0,728.03291,0,0.2661611,0.857,s
20,Sardegna,Maschi,111,0,0,755.18692,0,0.2398273,0.811,s
20,Sardegna,Maschi,112,0,0,780.53817,0,0.2152400,0.771,s
20,Sardegna,Maschi,113,0,0,803.99728,0,0.1924759,0.736,s
20,Sardegna,Maschi,114,0,0,825.51778,0,0.1715748,0.706,s
20,Sardegna,Maschi,115,0,0,845.08843,0,0.1525449,0.679,s
20,Sardegna,Maschi,116,0,0,862.73288,0,0.1353640,0.656,s
20,Sardegna,Maschi,117,0,0,878.50010,0,0.1199872,0.636,s
20,Sardegna,Maschi,118,0,0,892.46307,0,0.1063478,0.619,s
20,Sardegna,Maschi,119,0,0,904.71046,0,0.0943645,0.604,s
20,Sardegna,Femmine,0,100000,204,2.03619,99808,0.9997601,84.821,s
20,Sardegna,Femmine,1,99796,24,0.23914,99784,0.9998118,83.993,s
20,Sardegna,Femmine,2,99773,14,0.13731,99766,0.9998963,83.013,s
20,Sardegna,Femmine,3,99759,7,0.07007,99755,0.9999493,82.025,s
20,Sardegna,Femmine,4,99752,3,0.03138,99750,0.9999726,81.030,s
20,Sardegna,Femmine,5,99749,2,0.02334,99748,0.9999725,80.033,s
20,Sardegna,Femmine,6,99746,3,0.03161,99745,0.9999616,79.035,s
20,Sardegna,Femmine,7,99743,4,0.04510,99741,0.9999432,78.037,s
20,Sardegna,Femmine,8,99739,7,0.06857,99735,0.9999222,77.041,s
20,Sardegna,Femmine,9,99732,9,0.08712,99728,0.9999063,76.046,s
20,Sardegna,Femmine,10,99723,10,0.10019,99718,0.9998972,75.053,s
20,Sardegna,Femmine,11,99713,11,0.10538,99708,0.9998965,74.060,s
20,Sardegna,Femmine,12,99703,10,0.10164,99698,0.9998990,73.068,s
20,Sardegna,Femmine,13,99693,10,0.10039,99688,0.9998939,72.075,s
20,Sardegna,Femmine,14,99683,11,0.11181,99677,0.9998804,71.082,s
20,Sardegna,Femmine,15,99671,13,0.12735,99665,0.9998652,70.090,s
20,Sardegna,Femmine,16,99659,14,0.14230,99652,0.9998529,69.099,s
20,Sardegna,Femmine,17,99645,15,0.15184,99637,0.9998489,68.109,s
20,Sardegna,Femmine,18,99629,15,0.15045,99622,0.9998517,67.119,s
20,Sardegna,Femmine,19,99614,15,0.14616,99607,0.9998550,66.129,s
20,Sardegna,Femmine,20,99600,14,0.14384,99593,0.9998519,65.139,s
20,Sardegna,Femmine,21,99586,15,0.15243,99578,0.9998402,64.148,s
20,Sardegna,Femmine,22,99570,17,0.16721,99562,0.9998244,63.158,s
20,Sardegna,Femmine,23,99554,18,0.18395,99545,0.9998115,62.168,s
20,Sardegna,Femmine,24,99535,19,0.19299,99526,0.9998016,61.180,s
20,Sardegna,Femmine,25,99516,20,0.20387,99506,0.9997928,60.191,s
20,Sardegna,Femmine,26,99496,21,0.21052,99485,0.9997833,59.204,s
20,Sardegna,Femmine,27,99475,22,0.22279,99464,0.9997666,58.216,s
20,Sardegna,Femmine,28,99453,24,0.24397,99441,0.9997452,57.229,s
20,Sardegna,Femmine,29,99429,26,0.26564,99415,0.9997340,56.243,s
20,Sardegna,Femmine,30,99402,26,0.26636,99389,0.9997285,55.257,s
20,Sardegna,Femmine,31,99376,27,0.27663,99362,0.9997105,54.272,s
20,Sardegna,Femmine,32,99348,30,0.30236,99333,0.9996763,53.287,s
20,Sardegna,Femmine,33,99318,34,0.34496,99301,0.9996429,52.303,s
20,Sardegna,Femmine,34,99284,37,0.36921,99266,0.9996368,51.321,s
20,Sardegna,Femmine,35,99247,35,0.35725,99229,0.9996544,50.339,s
20,Sardegna,Femmine,36,99212,33,0.33387,99195,0.9996606,49.357,s
20,Sardegna,Femmine,37,99179,34,0.34495,99161,0.9996112,48.374,s
20,Sardegna,Femmine,38,99144,43,0.43265,99123,0.9995284,47.390,s
20,Sardegna,Femmine,39,99101,51,0.51053,99076,0.9994526,46.410,s
20,Sardegna,Femmine,40,99051,58,0.58436,99022,0.9993907,45.434,s
20,Sardegna,Femmine,41,98993,63,0.63432,98962,0.9993392,44.460,s
20,Sardegna,Femmine,42,98930,68,0.68736,98896,0.9992886,43.488,s
20,Sardegna,Femmine,43,98862,73,0.73544,98826,0.9992193,42.518,s
20,Sardegna,Femmine,44,98790,82,0.82595,98749,0.9991040,41.549,s
20,Sardegna,Femmine,45,98708,95,0.96619,98660,0.9989628,40.582,s
20,Sardegna,Femmine,46,98613,109,1.10838,98558,0.9988101,39.621,s
20,Sardegna,Femmine,47,98503,125,1.27158,98441,0.9986469,38.665,s
20,Sardegna,Femmine,48,98378,141,1.43464,98307,0.9985154,37.713,s
20,Sardegna,Femmine,49,98237,151,1.53462,98161,0.9984478,36.767,s
20,Sardegna,Femmine,50,98086,154,1.56972,98009,0.9983674,35.822,s
20,Sardegna,Femmine,51,97932,166,1.69553,97849,0.9981893,34.878,s
20,Sardegna,Femmine,52,97766,188,1.92605,97672,0.9979270,33.936,s
20,Sardegna,Femmine,53,97578,217,2.22018,97469,0.9975445,33.001,s
20,Sardegna,Femmine,54,97361,262,2.69129,97230,0.9971594,32.073,s
20,Sardegna,Femmine,55,97099,290,2.99038,96954,0.9969683,31.158,s
20,Sardegna,Femmine,56,96809,298,3.07323,96660,0.9968727,30.250,s
20,Sardegna,Femmine,57,96511,307,3.18148,96358,0.9967434,29.342,s
20,Sardegna,Femmine,58,96204,321,3.33197,96044,0.9966203,28.434,s
20,Sardegna,Femmine,59,95884,329,3.42756,95719,0.9962949,27.528,s
20,Sardegna,Femmine,60,95555,381,3.98362,95365,0.9958513,26.620,s
20,Sardegna,Femmine,61,95174,411,4.31439,94969,0.9954250,25.725,s
20,Sardegna,Femmine,62,94764,458,4.83678,94535,0.9948530,24.834,s
20,Sardegna,Femmine,63,94305,515,5.45877,94048,0.9944056,23.953,s
20,Sardegna,Femmine,64,93791,537,5.73075,93522,0.9942352,23.081,s
20,Sardegna,Femmine,65,93253,541,5.79907,92983,0.9938962,22.211,s
20,Sardegna,Femmine,66,92712,594,6.41026,92415,0.9932139,21.338,s
20,Sardegna,Femmine,67,92118,660,7.16443,91788,0.9924419,20.472,s
20,Sardegna,Femmine,68,91458,728,7.95456,91094,0.9914583,19.617,s
20,Sardegna,Femmine,69,90731,829,9.13347,90316,0.9902585,18.770,s
20,Sardegna,Femmine,70,89902,931,10.35514,89436,0.9894130,17.938,s
20,Sardegna,Femmine,71,88971,963,10.82130,88489,0.9888140,17.121,s
20,Sardegna,Femmine,72,88008,1017,11.55472,87500,0.9876014,16.303,s
20,Sardegna,Femmine,73,86991,1153,13.25236,86415,0.9861690,15.487,s
20,Sardegna,Femmine,74,85838,1238,14.41743,85220,0.9843892,14.689,s
20,Sardegna,Femmine,75,84601,1423,16.82159,83889,0.9820972,13.896,s
20,Sardegna,Femmine,76,83178,1581,19.00258,82387,0.9798045,13.125,s
20,Sardegna,Femmine,77,81597,1747,21.41152,80724,0.9772469,12.370,s
20,Sardegna,Femmine,78,79850,1926,24.12404,78887,0.9738326,11.630,s
20,Sardegna,Femmine,79,77924,2202,28.26126,76823,0.9701536,10.905,s
20,Sardegna,Femmine,80,75721,2384,31.47754,74530,0.9663396,10.207,s
20,Sardegna,Femmine,81,73338,2634,35.91417,72021,0.9620401,9.523,s
20,Sardegna,Femmine,82,70704,2834,40.08178,69287,0.9564624,8.859,s
20,Sardegna,Femmine,83,67870,3199,47.13769,66270,0.9489197,8.208,s
20,Sardegna,Femmine,84,64671,3571,55.21791,62885,0.9400355,7.589,s
20,Sardegna,Femmine,85,61100,3971,64.98841,59114,0.9294873,7.004,s
20,Sardegna,Femmine,86,57129,4366,76.42098,54946,0.9176857,6.456,s
20,Sardegna,Femmine,87,52763,4680,88.69533,50423,0.9061367,5.948,s
20,Sardegna,Femmine,88,48083,4786,99.53423,45690,0.8927269,5.479,s
20,Sardegna,Femmine,89,43297,5017,115.86743,40789,0.8765521,5.029,s
20,Sardegna,Femmine,90,38281,5054,132.02182,35754,0.8606714,4.623,s
20,Sardegna,Femmine,91,33227,4909,147.74667,30772,0.8443218,4.250,s
20,Sardegna,Femmine,92,28318,4672,164.98472,25982,0.8264083,3.900,s
20,Sardegna,Femmine,93,23646,4348,183.89930,21471,0.8065276,3.572,s
20,Sardegna,Femmine,94,19297,3960,205.20264,17317,0.7798227,3.264,s
20,Sardegna,Femmine,95,15337,3666,239.01816,13504,0.7513684,2.977,s
20,Sardegna,Femmine,96,11671,3049,261.26458,10147,0.7297531,2.755,s
20,Sardegna,Femmine,97,8622,2435,282.40603,7405,0.7091440,2.553,s
20,Sardegna,Femmine,98,6187,1872,302.63141,5251,0.6875557,2.361,s
20,Sardegna,Femmine,99,4315,1409,326.51565,3610,0.6610638,2.168,s
20,Sardegna,Femmine,100,2906,1039,357.37847,2387,0.6265930,1.977,s
20,Sardegna,Femmine,101,1867,744,398.34930,1495,0.5898070,1.799,s
20,Sardegna,Femmine,102,1124,483,429.87825,882,0.5584699,1.659,s
20,Sardegna,Femmine,103,641,296,461.96747,493,0.5267062,1.532,s
20,Sardegna,Femmine,104,345,170,494.34508,259,0.4947798,1.418,s
20,Sardegna,Femmine,105,174,92,526.72722,128,0.4629603,1.316,s
20,Sardegna,Femmine,106,82,46,558.82934,59,0.4315153,1.225,s
20,Sardegna,Femmine,107,36,21,590.37036,26,0.4007031,1.143,s
20,Sardegna,Femmine,108,15,9,621.08879,10,0.3707610,1.071,s
20,Sardegna,Femmine,109,6,4,650.74865,4,0.3419020,1.006,s
20,Sardegna,Femmine,110,2,1,679.14123,1,0.3143110,0.948,s
20,Sardegna,Femmine,111,1,0,706.09588,0,0.2881379,0.898,s
20,Sardegna,Femmine,112,0,0,731.48161,0,0.2634969,0.853,s
20,Sardegna,Femmine,113,0,0,755.20372,0,0.2404695,0.813,s
20,Sardegna,Femmine,114,0,0,777.20535,0,0.2191033,0.778,s
20,Sardegna,Femmine,115,0,0,797.46517,0,0.1994143,0.747,s
20,Sardegna,Femmine,116,0,0,815.99296,0,0.1813917,0.720,s
20,Sardegna,Femmine,117,0,0,832.82132,0,0.1650032,0.697,s
20,Sardegna,Femmine,118,0,0,848.00944,0,0.1501938,0.676,s
20,Sardegna,Femmine,119,0,0,861.62793,0,0.1368968,0.658,s
21,Provincia autonoma di Bolzano,Maschi e femmine,0,100000,236,2.35813,99778,0.9997202,83.316,s
21,Provincia autonoma di Bolzano,Maschi e femmine,1,99764,28,0.28067,99750,0.9997215,82.512,s
21,Provincia autonoma di Bolzano,Maschi e femmine,2,99736,28,0.27631,99722,0.9997451,81.535,s
21,Provincia autonoma di Bolzano,Maschi e femmine,3,99709,23,0.23340,99697,0.9997962,80.557,s
21,Provincia autonoma di Bolzano,Maschi e femmine,4,99685,17,0.17413,99677,0.9998628,79.576,s
21,Provincia autonoma di Bolzano,Maschi e femmine,5,99668,10,0.10025,99663,0.9999237,78.590,s
21,Provincia autonoma di Bolzano,Maschi e femmine,6,99658,5,0.05228,99655,0.9999594,77.597,s
21,Provincia autonoma di Bolzano,Maschi e femmine,7,99653,3,0.02885,99651,0.9999702,76.601,s
21,Provincia autonoma di Bolzano,Maschi e femmine,8,99650,3,0.03082,99648,0.9999625,75.604,s
21,Provincia autonoma di Bolzano,Maschi e femmine,9,99647,4,0.04423,99645,0.9999423,74.606,s
21,Provincia autonoma di Bolzano,Maschi e femmine,10,99642,7,0.07119,99639,0.9999117,73.609,s
21,Provincia autonoma di Bolzano,Maschi e femmine,11,99635,11,0.10551,99630,0.9998795,72.614,s
21,Provincia autonoma di Bolzano,Maschi e femmine,12,99625,14,0.13553,99618,0.9998542,71.622,s
21,Provincia autonoma di Bolzano,Maschi e femmine,13,99611,16,0.15606,99604,0.9998392,70.632,s
21,Provincia autonoma di Bolzano,Maschi e femmine,14,99596,16,0.16546,99588,0.9998291,69.643,s
21,Provincia autonoma di Bolzano,Maschi e femmine,15,99579,18,0.17627,99571,0.9998190,68.654,s
21,Provincia autonoma di Bolzano,Maschi e femmine,16,99562,18,0.18567,99553,0.9998130,67.666,s
21,Provincia autonoma di Bolzano,Maschi e femmine,17,99543,19,0.18835,99534,0.9998177,66.679,s
21,Provincia autonoma di Bolzano,Maschi e femmine,18,99525,18,0.17616,99516,0.9998303,65.691,s
21,Provincia autonoma di Bolzano,Maschi e femmine,19,99507,16,0.16320,99499,0.9998404,64.703,s
21,Provincia autonoma di Bolzano,Maschi e femmine,20,99491,16,0.15593,99483,0.9998393,63.713,s
21,Provincia autonoma di Bolzano,Maschi e femmine,21,99475,16,0.16541,99467,0.9998232,62.723,s
21,Provincia autonoma di Bolzano,Maschi e femmine,22,99459,19,0.18821,99449,0.9997908,61.733,s
21,Provincia autonoma di Bolzano,Maschi e femmine,23,99440,23,0.23025,99429,0.9997443,60.745,s
21,Provincia autonoma di Bolzano,Maschi e femmine,24,99417,28,0.28115,99403,0.9996832,59.759,s
21,Provincia autonoma di Bolzano,Maschi e femmine,25,99389,35,0.35246,99372,0.9996146,58.775,s
21,Provincia autonoma di Bolzano,Maschi e femmine,26,99354,42,0.41834,99333,0.9995665,57.796,s
21,Provincia autonoma di Bolzano,Maschi e femmine,27,99313,45,0.44875,99290,0.9995564,56.820,s
21,Provincia autonoma di Bolzano,Maschi e femmine,28,99268,44,0.43835,99246,0.9995754,55.845,s
21,Provincia autonoma di Bolzano,Maschi e femmine,29,99225,41,0.41085,99204,0.9995857,54.869,s
21,Provincia autonoma di Bolzano,Maschi e femmine,30,99184,41,0.41779,99163,0.9995615,53.892,s
21,Provincia autonoma di Bolzano,Maschi e femmine,31,99142,46,0.45931,99120,0.9995205,52.914,s
21,Provincia autonoma di Bolzano,Maschi e femmine,32,99097,50,0.49964,99072,0.9994899,51.938,s
21,Provincia autonoma di Bolzano,Maschi e femmine,33,99047,52,0.52060,99022,0.9994947,50.964,s
21,Provincia autonoma di Bolzano,Maschi e femmine,34,98996,49,0.48996,98971,0.9995301,49.990,s
21,Provincia autonoma di Bolzano,Maschi e femmine,35,98947,45,0.44982,98925,0.9995515,49.014,s
21,Provincia autonoma di Bolzano,Maschi e femmine,36,98903,44,0.44723,98881,0.9995303,48.036,s
21,Provincia autonoma di Bolzano,Maschi e femmine,37,98858,49,0.49221,98834,0.9994712,47.057,s
21,Provincia autonoma di Bolzano,Maschi e femmine,38,98810,56,0.56535,98782,0.9993978,46.080,s
21,Provincia autonoma di Bolzano,Maschi e femmine,39,98754,63,0.63898,98722,0.9993228,45.106,s
21,Provincia autonoma di Bolzano,Maschi e femmine,40,98691,71,0.71539,98656,0.9992550,44.135,s
21,Provincia autonoma di Bolzano,Maschi e femmine,41,98620,76,0.77454,98582,0.9992154,43.166,s
21,Provincia autonoma di Bolzano,Maschi e femmine,42,98544,78,0.79468,98505,0.9991871,42.199,s
21,Provincia autonoma di Bolzano,Maschi e femmine,43,98466,82,0.83111,98425,0.9991424,41.232,s
21,Provincia autonoma di Bolzano,Maschi e femmine,44,98384,87,0.88418,98340,0.9990605,40.266,s
21,Provincia autonoma di Bolzano,Maschi e femmine,45,98297,98,0.99495,98248,0.9989087,39.301,s
21,Provincia autonoma di Bolzano,Maschi e femmine,46,98199,117,1.18782,98141,0.9987077,38.340,s
21,Provincia autonoma di Bolzano,Maschi e femmine,47,98082,137,1.39696,98014,0.9985044,37.385,s
21,Provincia autonoma di Bolzano,Maschi e femmine,48,97945,156,1.59443,97867,0.9983200,36.436,s
21,Provincia autonoma di Bolzano,Maschi e femmine,49,97789,173,1.76572,97703,0.9981466,35.494,s
21,Provincia autonoma di Bolzano,Maschi e femmine,50,97616,190,1.94128,97522,0.9979889,34.556,s
21,Provincia autonoma di Bolzano,Maschi e femmine,51,97427,203,2.08114,97326,0.9978993,33.622,s
21,Provincia autonoma di Bolzano,Maschi e femmine,52,97224,206,2.12027,97121,0.9978415,32.691,s
21,Provincia autonoma di Bolzano,Maschi e femmine,53,97018,213,2.19687,96911,0.9977076,31.759,s
21,Provincia autonoma di Bolzano,Maschi e femmine,54,96805,231,2.38813,96689,0.9974834,30.828,s
21,Provincia autonoma di Bolzano,Maschi e femmine,55,96574,255,2.64538,96446,0.9971108,29.901,s
21,Provincia autonoma di Bolzano,Maschi e femmine,56,96318,302,3.13367,96167,0.9966477,28.979,s
21,Provincia autonoma di Bolzano,Maschi e femmine,57,96016,343,3.57160,95845,0.9961918,28.068,s
21,Provincia autonoma di Bolzano,Maschi e femmine,58,95673,387,4.04556,95480,0.9957391,27.167,s
21,Provincia autonoma di Bolzano,Maschi e femmine,59,95286,427,4.47709,95073,0.9953424,26.276,s
21,Provincia autonoma di Bolzano,Maschi e femmine,60,94860,459,4.83885,94630,0.9950633,25.391,s
21,Provincia autonoma di Bolzano,Maschi e femmine,61,94401,475,5.03497,94163,0.9946149,24.512,s
21,Provincia autonoma di Bolzano,Maschi e femmine,62,93926,539,5.73708,93656,0.9939669,23.634,s
21,Provincia autonoma di Bolzano,Maschi e femmine,63,93387,591,6.33090,93091,0.9934978,22.767,s
21,Provincia autonoma di Bolzano,Maschi e femmine,64,92795,619,6.67468,92486,0.9931855,21.909,s
21,Provincia autonoma di Bolzano,Maschi e femmine,65,92176,641,6.95531,91855,0.9929348,21.053,s
21,Provincia autonoma di Bolzano,Maschi e femmine,66,91535,657,7.17586,91207,0.9925754,20.197,s
21,Provincia autonoma di Bolzano,Maschi e femmine,67,90878,698,7.67518,90529,0.9917671,19.340,s
21,Provincia autonoma di Bolzano,Maschi e femmine,68,90181,793,8.79497,89784,0.9904605,18.485,s
21,Provincia autonoma di Bolzano,Maschi e femmine,69,89387,920,10.29062,88928,0.9890585,17.645,s
21,Provincia autonoma di Bolzano,Maschi e femmine,70,88468,1026,11.59924,87955,0.9876207,16.823,s
21,Provincia autonoma di Bolzano,Maschi e femmine,71,87441,1151,13.16843,86866,0.9858392,16.015,s
21,Provincia autonoma di Bolzano,Maschi e femmine,72,86290,1309,15.16650,85636,0.9838658,15.222,s
21,Provincia autonoma di Bolzano,Maschi e femmine,73,84981,1455,17.11690,84254,0.9819240,14.448,s
